customerID,gender,SeniorCitizen,Partner,Dependents,tenure,PhoneService,MultipleLines,InternetService,OnlineSecurity,OnlineBackup,DeviceProtection,TechSupport,StreamingTV,StreamingMovies,Contract,PaperlessBilling,PaymentMethod,MonthlyCharges,TotalCharges,Churn,ChurnFlag,SeniorCitizenLabel,AvgMonthlySpend,ProjectedCLV,TenureGroup,R_Score,F_Score,M_Score,RFM_Score,Segment,ChurnProbability,RevenueAtRisk
8861-HGGKB,Female,0,No,No,10,Yes,Yes,Fiber optic,No,No,No,No,No,Yes,Month-to-month,No,Electronic check,86.45,830.85,Yes,1,No,83.08500000000001,2074.8,7-12 mo,2,3,2,7,At Risk,0.5942406,616.4652044892312
1087-GRUYI,Male,0,Yes,No,38,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Two year,No,Bank transfer (automatic),20.4,743.5,No,0,No,19.56578947368421,489.6,25-48 mo,3,1,2,6,At Risk,0.01031286,2.5245881035923956
7065-YUNRY,Female,0,No,No,1,Yes,No,DSL,No,No,No,No,No,No,Month-to-month,Yes,Mailed check,45.3,45.3,Yes,1,No,45.3,1087.1999999999998,0-6 mo,1,2,1,4,Price-Sensitive / New,0.5925007,322.08337326049804
7694-VLBWQ,Male,0,Yes,No,67,Yes,Yes,Fiber optic,No,Yes,Yes,No,Yes,Yes,One year,No,Electronic check,104.1,7040.85,Yes,1,No,105.08731343283584,2498.4,49+ mo,4,4,4,12,Champions,0.41646177,520.2440377950668
2546-KZAAT,Male,0,Yes,No,52,Yes,No,DSL,Yes,Yes,No,No,Yes,Yes,One year,Yes,Mailed check,75.4,3865.45,No,0,No,74.33557692307691,1809.6,49+ mo,3,3,4,10,Champions,0.07875857,71.2607519388199
0181-RITDD,Male,0,Yes,Yes,62,Yes,No,Fiber optic,Yes,Yes,Yes,Yes,Yes,Yes,Two year,No,Mailed check,108.15,6825.65,No,0,No,110.09112903225804,2595.6000000000004,49+ mo,4,4,4,12,Champions,0.05061462,65.6876557700336
5989-PGKJB,Female,0,No,No,16,Yes,No,Fiber optic,No,Yes,No,No,No,Yes,Month-to-month,Yes,Electronic check,86.25,1340.1,No,0,No,83.75625,2070.0,13-24 mo,2,3,2,7,At Risk,0.47538674,492.02527463436127
4795-KTRTH,Female,1,Yes,No,5,Yes,Yes,Fiber optic,No,Yes,No,No,No,No,Month-to-month,Yes,Electronic check,81.0,371.65,Yes,1,Yes,74.33,1944.0,0-6 mo,1,3,1,5,Price-Sensitive / New,0.7808754,759.0108740329742
8272-ONJLV,Male,0,No,No,12,Yes,No,Fiber optic,No,No,Yes,No,Yes,Yes,One year,No,Electronic check,95.7,1184.0,No,0,No,98.66666666666669,2296.8,7-12 mo,2,4,2,8,Loyal High-Value,0.36739576,421.9172892093659
1488-PBLJN,Female,0,Yes,Yes,72,Yes,Yes,Fiber optic,Yes,Yes,Yes,Yes,Yes,Yes,Two year,Yes,Bank transfer (automatic),116.85,8477.7,No,0,No,117.74583333333334,2804.4,49+ mo,4,4,4,12,Champions,0.011845355,16.609556671790777
0308-GIQJT,Male,1,No,No,71,Yes,Yes,Fiber optic,No,Yes,No,Yes,Yes,Yes,One year,No,Bank transfer (automatic),105.75,7382.85,No,0,Yes,103.98380281690142,2538.0,49+ mo,4,4,4,12,Champions,0.115380995,146.41848262399435
3778-FOAQW,Female,0,Yes,No,24,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,One year,No,Mailed check,20.15,456.85,No,0,No,19.035416666666663,483.6,13-24 mo,2,1,2,5,Price-Sensitive / New,0.03193782,7.722564627975225
4452-ROHMO,Female,0,No,No,15,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Two year,No,Mailed check,19.6,331.6,No,0,No,22.10666666666667,470.4,13-24 mo,2,1,1,4,Price-Sensitive / New,0.01549376,3.6441323250532154
6481-OGDOO,Male,0,Yes,No,67,Yes,No,Fiber optic,Yes,Yes,No,No,No,Yes,One year,Yes,Credit card (automatic),90.6,6056.15,Yes,1,No,90.39029850746267,2174.4,49+ mo,4,4,4,12,Champions,0.13088405,142.29714059829712
3090-LETTY,Male,0,No,Yes,2,Yes,Yes,DSL,Yes,Yes,No,No,No,No,Month-to-month,No,Bank transfer (automatic),60.95,134.6,No,0,No,67.3,1462.8000000000002,0-6 mo,1,2,1,4,Price-Sensitive / New,0.24338903,178.01473312675955
5349-AZPEW,Female,0,Yes,Yes,5,No,No phone service,DSL,No,No,No,No,No,No,Month-to-month,No,Mailed check,25.05,125.5,No,0,No,25.1,601.2,0-6 mo,1,1,1,3,Low-Value / Disengaged,0.23867986,71.74716473221778
3753-TSEMP,Female,0,Yes,No,15,Yes,No,Fiber optic,No,No,No,No,Yes,Yes,Month-to-month,No,Electronic check,88.15,1390.6,Yes,1,No,92.70666666666666,2115.6000000000004,13-24 mo,2,3,2,7,At Risk,0.5257529,556.1414197683334
8305-VHZBZ,Male,0,No,No,1,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,Yes,Mailed check,20.2,20.2,Yes,1,No,20.2,484.8,0-6 mo,1,1,1,3,Low-Value / Disengaged,0.48626488,117.87060799598693
9720-JJJOR,Male,0,Yes,Yes,41,Yes,No,DSL,Yes,Yes,Yes,No,No,No,One year,Yes,Bank transfer (automatic),60.3,2511.3,No,0,No,61.25121951219513,1447.1999999999998,25-48 mo,3,2,3,8,Loyal High-Value,0.06405148,46.34765027761459
8100-HZZLJ,Female,0,No,Yes,43,Yes,No,DSL,Yes,Yes,No,No,No,Yes,Month-to-month,Yes,Electronic check,63.95,2737.05,No,0,No,63.65232558139535,1534.8000000000002,25-48 mo,3,2,3,8,Loyal High-Value,0.19356771,148.54385922253132
8775-ERLNB,Male,1,Yes,No,1,Yes,Yes,Fiber optic,No,No,No,No,No,No,Month-to-month,No,Electronic check,74.3,74.3,No,0,Yes,74.3,1783.1999999999998,0-6 mo,1,3,1,5,Price-Sensitive / New,0.82344687,734.1852291584014
8309-IEYJD,Female,1,No,No,1,Yes,No,Fiber optic,No,No,No,No,No,No,Month-to-month,Yes,Mailed check,70.6,70.6,No,0,Yes,70.6,1694.4,0-6 mo,1,3,1,5,Price-Sensitive / New,0.7666289,649.4880218982696
9172-JITSM,Female,0,Yes,Yes,26,Yes,No,Fiber optic,No,No,No,No,Yes,Yes,Month-to-month,Yes,Electronic check,90.8,2361.8,Yes,1,No,90.83846153846154,2179.2,25-48 mo,2,4,3,9,Loyal High-Value,0.57782423,629.5972864151001
6298-QDFNH,Male,0,No,No,22,Yes,Yes,Fiber optic,No,Yes,No,No,No,No,Month-to-month,Yes,Electronic check,79.35,1730.35,Yes,1,No,78.65227272727272,1904.4,13-24 mo,2,3,3,8,Loyal High-Value,0.5843693,556.4364491701126
7398-HPYZQ,Male,0,Yes,No,71,Yes,Yes,DSL,Yes,Yes,Yes,Yes,Yes,Yes,Two year,No,Bank transfer (automatic),90.55,6404.0,No,0,No,90.19718309859157,2173.2,49+ mo,4,4,4,12,Champions,0.0076485155,8.310876958630978
3546-GHEAE,Male,0,No,No,7,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Two year,No,Mailed check,19.45,165.35,No,0,No,23.62142857142857,466.8,7-12 mo,1,1,1,3,Low-Value / Disengaged,0.009370419,2.187055840529501
7361-YPXFS,Female,1,No,No,28,Yes,Yes,DSL,No,Yes,Yes,Yes,No,No,Month-to-month,No,Bank transfer (automatic),64.45,1867.6,No,0,Yes,66.7,1546.8000000000002,25-48 mo,2,2,3,7,At Risk,0.096680425,74.77264077812434
6557-BZXLQ,Male,1,No,No,16,Yes,No,Fiber optic,No,No,No,No,No,No,Month-to-month,No,Electronic check,69.65,1043.3,No,0,Yes,65.20625,1671.6,13-24 mo,2,2,2,6,At Risk,0.49707183,415.4526375353337
2550-QHZGP,Male,0,No,No,7,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,One year,No,Mailed check,19.5,128.6,No,0,No,18.37142857142857,468.0,7-12 mo,1,1,1,3,Low-Value / Disengaged,0.017336028,4.056630481034517
7519-JTWQH,Female,0,No,No,69,Yes,Yes,Fiber optic,No,Yes,Yes,Yes,Yes,Yes,Two year,Yes,Bank transfer (automatic),110.5,7455.45,No,0,No,108.05,2652.0,49+ mo,4,4,4,12,Champions,0.16642292,220.67678984999657
2538-OIMXF,Female,0,No,Yes,1,No,No phone service,DSL,No,No,No,No,No,No,Month-to-month,No,Mailed check,24.7,24.7,No,0,No,24.7,592.8,0-6 mo,1,1,1,3,Low-Value / Disengaged,0.4288535,127.11218090057372
8543-MSDMF,Male,0,No,No,3,Yes,No,DSL,Yes,No,Yes,No,Yes,Yes,Month-to-month,Yes,Electronic check,77.4,206.15,No,0,No,68.71666666666667,1857.6,0-6 mo,1,3,1,5,Price-Sensitive / New,0.45238286,420.173202753067
9961-JBNMK,Male,1,No,No,21,Yes,No,Fiber optic,No,No,Yes,No,Yes,Yes,Month-to-month,Yes,Bank transfer (automatic),96.8,2030.3,Yes,1,Yes,96.68095238095238,2323.2,13-24 mo,2,4,3,9,Loyal High-Value,0.495979,576.1292192459107
1170-SASML,Female,0,Yes,No,69,Yes,Yes,Fiber optic,No,Yes,Yes,No,No,No,Month-to-month,Yes,Bank transfer (automatic),85.4,5869.4,No,0,No,85.06376811594203,2049.6000000000004,49+ mo,4,3,4,11,Champions,0.24124922,247.23219920396807
4872-JCVCA,Female,0,Yes,No,71,No,No phone service,DSL,Yes,Yes,Yes,Yes,No,No,Two year,Yes,Bank transfer (automatic),47.6,3377.8,No,0,No,47.57464788732395,1142.4,49+ mo,4,2,3,9,Loyal High-Value,0.011802488,6.7415811493992805
5346-BZCHP,Female,0,Yes,Yes,69,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Two year,No,Mailed check,19.4,1346.2,No,0,No,19.51014492753623,465.6,49+ mo,4,1,2,7,At Risk,0.013348277,3.107478822022676
2038-LLMLM,Female,0,No,No,48,Yes,Yes,Fiber optic,No,No,Yes,Yes,Yes,Yes,Month-to-month,Yes,Electronic check,103.85,4946.05,No,0,No,103.04270833333334,2492.4,25-48 mo,3,4,4,11,Champions,0.46043727,573.7969234049319
6173-ITPWD,Male,0,Yes,No,47,Yes,Yes,Fiber optic,No,Yes,Yes,No,No,No,Month-to-month,Yes,Bank transfer (automatic),83.35,4065.0,Yes,1,No,86.48936170212765,2000.4,25-48 mo,3,3,4,10,Champions,0.3603933,360.46536440849303
9734-UYXQI,Female,0,No,No,2,Yes,Yes,DSL,No,No,No,No,No,No,Month-to-month,Yes,Electronic check,49.4,106.55,Yes,1,No,53.275,1185.6,0-6 mo,1,2,1,4,Price-Sensitive / New,0.6568641,389.3890424251556
1216-BGTSP,Male,0,No,No,45,Yes,Yes,Fiber optic,Yes,No,Yes,Yes,Yes,Yes,Month-to-month,Yes,Credit card (automatic),108.45,4964.7,No,0,No,110.32666666666668,2602.8,25-48 mo,3,4,4,11,Champions,0.28040156,364.91458716988564
4138-NAXED,Male,0,No,No,51,Yes,Yes,Fiber optic,No,Yes,No,No,No,No,Month-to-month,No,Bank transfer (automatic),81.0,4085.75,No,0,No,80.11274509803921,1944.0,49+ mo,3,3,4,10,Champions,0.18369555,178.55207920074463
2189-UXTKY,Female,0,Yes,No,22,Yes,Yes,DSL,Yes,No,No,Yes,Yes,Yes,Month-to-month,Yes,Electronic check,79.2,1742.75,Yes,1,No,79.2159090909091,1900.8,13-24 mo,2,3,3,8,Loyal High-Value,0.26106012,248.11153678894044
0744-BIKKF,Male,0,No,No,72,Yes,Yes,DSL,Yes,Yes,Yes,Yes,Yes,Yes,Two year,No,Bank transfer (automatic),86.65,6224.8,No,0,No,86.45555555555556,2079.6000000000004,49+ mo,4,3,4,11,Champions,0.0042411503,4.4099481216631835
7483-IQWIB,Male,0,Yes,Yes,37,Yes,Yes,Fiber optic,No,Yes,Yes,No,Yes,No,Month-to-month,Yes,Electronic check,92.95,3415.25,No,0,No,92.30405405405403,2230.8,25-48 mo,3,4,3,10,Champions,0.40159866,447.9431477487087
5248-KWLAR,Male,0,Yes,Yes,71,Yes,Yes,DSL,Yes,Yes,Yes,Yes,Yes,Yes,Two year,No,Electronic check,90.35,6325.25,No,0,No,89.08802816901408,2168.4,49+ mo,4,4,4,12,Champions,0.01012006,10.972169371694326
4958-GZWIY,Male,0,Yes,Yes,7,Yes,No,DSL,No,No,Yes,No,No,No,Month-to-month,No,Electronic check,48.7,340.25,Yes,1,No,48.60714285714285,1168.8000000000002,7-12 mo,1,2,1,4,Price-Sensitive / New,0.4106728,239.99719229936602
7996-MHXLW,Female,0,No,No,66,Yes,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Two year,Yes,Credit card (automatic),25.15,1683.6,No,0,No,25.509090909090908,603.5999999999999,49+ mo,4,1,3,8,Loyal High-Value,0.0063693593,1.9222726444713771
7833-PKIHD,Male,0,Yes,Yes,51,Yes,No,DSL,Yes,No,No,Yes,Yes,Yes,One year,Yes,Bank transfer (automatic),76.4,3966.3,No,0,No,77.77058823529413,1833.6,49+ mo,3,3,4,10,Champions,0.06690703,61.340368151664734
7061-OVMIM,Female,0,Yes,Yes,30,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,One year,No,Bank transfer (automatic),19.55,608.5,No,0,No,20.28333333333333,469.2000000000001,25-48 mo,3,1,2,6,At Risk,0.023450112,5.501396268233657
5153-RTHKF,Female,0,No,No,34,Yes,Yes,Fiber optic,No,No,No,No,Yes,No,Month-to-month,No,Electronic check,85.35,2896.6,No,0,No,85.19411764705882,2048.4,25-48 mo,3,3,3,9,Loyal High-Value,0.43475652,445.277625131607
1852-QSWCD,Male,0,Yes,Yes,64,Yes,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Two year,Yes,Mailed check,24.8,1514.85,No,0,No,23.66953125,595.2,49+ mo,4,1,3,8,Loyal High-Value,0.008255455,2.456823322176933
4832-VRBMR,Male,1,Yes,No,65,Yes,Yes,Fiber optic,No,Yes,Yes,No,Yes,Yes,One year,Yes,Bank transfer (automatic),103.15,6792.45,No,0,Yes,104.49923076923076,2475.6000000000004,49+ mo,4,4,4,12,Champions,0.23924668,296.1395421534777
9079-LWTFD,Male,0,No,No,47,Yes,Yes,Fiber optic,Yes,Yes,No,Yes,Yes,No,Month-to-month,No,Mailed check,100.75,4669.2,No,0,No,99.34468085106384,2418.0,25-48 mo,3,4,4,11,Champions,0.16492729,199.3970922678709
6356-ELRKD,Female,0,No,No,1,Yes,No,Fiber optic,Yes,No,No,No,Yes,Yes,Month-to-month,Yes,Electronic check,95.6,95.6,Yes,1,No,95.6,2294.4,0-6 mo,1,4,1,6,At Risk,0.8661115,993.6031322479248
8624-GIOUT,Female,0,No,No,49,Yes,Yes,DSL,Yes,Yes,No,No,No,No,Month-to-month,Yes,Credit card (automatic),59.75,2934.3,Yes,1,No,59.88367346938776,1434.0,49+ mo,3,2,3,8,Loyal High-Value,0.14763664,105.85546879470348
3392-EHMNK,Female,0,Yes,Yes,67,Yes,Yes,Fiber optic,No,Yes,No,Yes,Yes,No,Two year,No,Credit card (automatic),94.1,6302.8,No,0,No,94.07164179104478,2258.4,49+ mo,4,4,4,12,Champions,0.04824324,54.476266068220134
5986-WWXDV,Male,0,No,Yes,39,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,One year,No,Bank transfer (automatic),19.35,779.2,No,0,No,19.97948717948718,464.4,25-48 mo,3,1,2,6,At Risk,0.02810266,6.5254377800971275
3061-BCKYI,Male,0,No,No,14,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,No,Mailed check,19.9,283.75,No,0,No,20.267857142857142,477.6,13-24 mo,2,1,1,4,Price-Sensitive / New,0.059852127,14.292687924206255
6179-GJPSO,Female,1,No,No,43,Yes,No,Fiber optic,Yes,Yes,No,Yes,Yes,Yes,Month-to-month,Yes,Credit card (automatic),108.15,4600.7,Yes,1,Yes,106.99302325581397,2595.6000000000004,25-48 mo,3,4,4,11,Champions,0.44633234,579.2501049757004
7901-TBKJX,Male,1,No,No,56,Yes,Yes,Fiber optic,No,No,Yes,No,Yes,Yes,Month-to-month,Yes,Electronic check,101.05,5594.0,No,0,Yes,99.89285714285714,2425.2,49+ mo,4,4,4,12,Champions,0.5140298,623.3125365614891
7228-PAQPD,Female,0,No,No,14,Yes,No,DSL,No,No,No,Yes,No,Yes,One year,No,Credit card (automatic),59.1,772.85,No,0,No,55.20357142857143,1418.4,13-24 mo,2,2,2,6,At Risk,0.11272843,79.9470038473606
3177-LASXD,Female,0,No,No,1,Yes,No,Fiber optic,No,No,No,No,No,No,Month-to-month,No,Electronic check,71.35,71.35,Yes,1,No,71.35,1712.4,0-6 mo,1,3,1,5,Price-Sensitive / New,0.7107822,608.5716942071914
7746-QYVCO,Male,0,Yes,Yes,16,Yes,No,DSL,Yes,Yes,No,No,No,No,One year,Yes,Mailed check,55.85,857.8,No,0,No,53.6125,1340.4,13-24 mo,2,2,2,6,At Risk,0.060194783,40.34254350811243
5804-HYIEZ,Male,0,Yes,Yes,70,Yes,Yes,Fiber optic,Yes,Yes,No,No,Yes,Yes,Month-to-month,Yes,Electronic check,106.05,7554.05,No,0,No,107.915,2545.2,49+ mo,4,4,4,12,Champions,0.41336197,526.0444387078285
9919-FZDED,Male,1,Yes,No,72,Yes,Yes,DSL,Yes,Yes,Yes,No,Yes,Yes,Two year,Yes,Credit card (automatic),84.1,5981.65,No,0,Yes,83.07847222222222,2018.4,49+ mo,4,3,4,11,Champions,0.0146898655,14.825012284889816
5934-TSSAU,Female,0,Yes,Yes,23,Yes,No,Fiber optic,No,No,Yes,No,No,No,Month-to-month,Yes,Credit card (automatic),75.3,1702.9,No,0,No,74.0391304347826,1807.2,13-24 mo,2,3,3,8,Loyal High-Value,0.24041381,217.23792303800582
3486-KHMLI,Male,0,No,Yes,21,Yes,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,No,Mailed check,24.7,467.15,No,0,No,22.245238095238093,592.8,13-24 mo,2,1,2,5,Price-Sensitive / New,0.06605781,19.579534497857093
4897-QSUYC,Female,0,No,No,1,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,Yes,Mailed check,20.15,20.15,Yes,1,No,20.15,483.6,0-6 mo,1,1,1,3,Low-Value / Disengaged,0.56987625,137.79607812166213
1084-UQCHV,Male,0,No,Yes,1,Yes,No,Fiber optic,No,No,No,No,No,No,Month-to-month,No,Bank transfer (automatic),69.75,69.75,Yes,1,No,69.75,1674.0,0-6 mo,1,2,1,4,Price-Sensitive / New,0.78565925,657.5967952609062
8290-YWKHZ,Female,1,Yes,No,32,Yes,Yes,Fiber optic,No,No,No,No,Yes,Yes,Month-to-month,Yes,Electronic check,93.2,2931.0,Yes,1,Yes,91.59375,2236.8,25-48 mo,3,4,3,10,Champions,0.50715196,567.1987535476685
2955-BJZHG,Male,0,Yes,Yes,17,Yes,No,Fiber optic,No,No,No,No,Yes,No,Month-to-month,No,Electronic check,80.85,1400.85,Yes,1,No,82.40294117647058,1940.4,13-24 mo,2,3,3,8,Loyal High-Value,0.40423074,392.18466748595233
3806-DXQOM,Female,0,No,No,4,No,No phone service,DSL,Yes,Yes,No,No,No,No,Month-to-month,Yes,Electronic check,33.65,137.85,Yes,1,No,34.4625,807.5999999999999,0-6 mo,1,1,1,3,Low-Value / Disengaged,0.4217519,170.3034118115902
6784-XYJAE,Female,0,No,No,36,Yes,Yes,DSL,No,No,Yes,No,No,No,One year,No,Electronic check,55.8,1941.5,No,0,No,53.93055555555556,1339.1999999999998,25-48 mo,3,2,3,8,Loyal High-Value,0.071714774,48.02021251916885
3933-DQPWX,Female,0,No,No,50,No,No phone service,DSL,No,Yes,Yes,Yes,No,No,Two year,No,Credit card (automatic),39.7,1932.75,No,0,No,38.655,952.8,49+ mo,3,2,3,8,Loyal High-Value,0.018915107,9.011157200485469
6661-EIPZC,Female,0,Yes,Yes,48,No,No phone service,DSL,No,No,No,Yes,No,No,Month-to-month,Yes,Credit card (automatic),29.5,1423.05,No,0,No,29.646875,708.0,25-48 mo,3,1,3,7,At Risk,0.101675145,35.99300144612789
8957-THMOA,Female,0,No,Yes,50,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Two year,No,Credit card (automatic),20.15,970.85,No,0,No,19.417,483.6,49+ mo,3,1,2,6,At Risk,0.007870434,1.9030709054321049
2251-PYLPB,Male,0,Yes,No,72,Yes,Yes,DSL,Yes,Yes,Yes,Yes,No,Yes,Two year,No,Credit card (automatic),79.55,5810.9,No,0,No,80.70694444444445,1909.2,49+ mo,4,3,4,11,Champions,0.006394356,6.104052260052413
5555-RNPGT,Male,0,No,Yes,10,Yes,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,No,Credit card (automatic),24.8,223.9,No,0,No,22.39,595.2,7-12 mo,2,1,1,4,Price-Sensitive / New,0.08085623,24.062812972068784
1057-FOGLZ,Female,0,No,No,18,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,No,Mailed check,19.65,391.7,No,0,No,21.76111111111111,471.6,13-24 mo,2,1,1,4,Price-Sensitive / New,0.08953721,21.112874297797678
9300-RENDD,Male,0,No,No,1,Yes,No,Fiber optic,No,No,No,No,Yes,No,Month-to-month,Yes,Electronic check,79.95,79.95,Yes,1,No,79.95,1918.8,0-6 mo,1,3,1,5,Price-Sensitive / New,0.8885279,852.453695833683
0761-AETCS,Female,0,No,No,1,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,No,Electronic check,19.3,19.3,Yes,1,No,19.3,463.2000000000001,0-6 mo,1,1,1,3,Low-Value / Disengaged,0.3087643,71.50981389284135
8087-LGYHQ,Male,0,No,No,9,Yes,No,Fiber optic,No,No,Yes,No,Yes,Yes,Month-to-month,Yes,Electronic check,94.05,811.65,No,0,No,90.18333333333334,2257.2,7-12 mo,1,4,2,7,At Risk,0.6844653,772.4875252962112
4137-BTIKL,Male,0,No,No,2,Yes,Yes,Fiber optic,Yes,No,No,No,No,Yes,Month-to-month,No,Mailed check,90.75,174.75,No,0,No,87.375,2178.0,0-6 mo,1,4,1,6,At Risk,0.45499614,495.49079516530037
2190-BCXEC,Female,0,Yes,No,40,Yes,Yes,Fiber optic,No,No,No,Yes,No,No,Month-to-month,Yes,Credit card (automatic),78.85,3126.85,No,0,No,78.17125,1892.4,25-48 mo,3,3,3,9,Loyal High-Value,0.29646972,280.51964737772937
6227-FBDXH,Male,0,Yes,No,69,Yes,Yes,Fiber optic,No,No,Yes,No,Yes,Yes,One year,No,Bank transfer (automatic),99.5,6841.45,No,0,No,99.15144927536232,2388.0,49+ mo,4,4,4,12,Champions,0.1622526,193.72961032390594
2153-MREFK,Female,0,Yes,No,37,Yes,Yes,Fiber optic,Yes,No,Yes,Yes,No,Yes,One year,Yes,Electronic check,99.2,3754.6,Yes,1,No,101.47567567567567,2380.8,25-48 mo,3,4,3,10,Champions,0.21532679,256.32500610351565
2911-WDXMV,Male,0,No,Yes,18,Yes,Yes,Fiber optic,No,No,Yes,No,No,No,Month-to-month,Yes,Credit card (automatic),80.55,1406.65,No,0,No,78.14722222222223,1933.2,13-24 mo,2,3,3,8,Loyal High-Value,0.33169213,320.6136122524738
7206-PQBBZ,Male,1,Yes,No,11,Yes,No,Fiber optic,No,No,No,No,No,No,Month-to-month,Yes,Electronic check,70.2,834.7,No,0,Yes,75.88181818181819,1684.8000000000002,7-12 mo,2,2,2,6,At Risk,0.54558057,459.5970687389374
3106-ULWFW,Female,0,Yes,No,8,Yes,Yes,Fiber optic,No,No,No,No,No,Yes,Month-to-month,Yes,Credit card (automatic),85.2,627.4,Yes,1,No,78.425,2044.8,7-12 mo,1,3,2,6,At Risk,0.7027173,718.4581718444824
0925-VYDLG,Female,0,No,No,3,Yes,Yes,Fiber optic,No,No,No,No,No,No,Month-to-month,No,Electronic check,75.25,242.0,Yes,1,No,80.66666666666667,1806.0,0-6 mo,1,3,1,5,Price-Sensitive / New,0.6169602,557.1150854229927
4547-FZJWE,Male,0,Yes,Yes,55,Yes,No,DSL,Yes,No,No,No,No,Yes,One year,No,Credit card (automatic),59.45,3157.0,No,0,No,57.4,1426.8000000000002,49+ mo,3,2,3,8,Loyal High-Value,0.08659376,61.77598983943463
7422-WNBTY,Male,0,Yes,No,33,Yes,Yes,Fiber optic,No,Yes,Yes,No,No,Yes,Month-to-month,Yes,Electronic check,93.35,3092.0,No,0,No,93.6969696969697,2240.4,25-48 mo,3,4,3,10,Champions,0.4234108,474.3047816097736
0842-IWYCP,Female,0,No,No,46,Yes,No,DSL,No,No,No,No,No,No,Month-to-month,No,Bank transfer (automatic),44.95,2168.9,No,0,No,47.15,1078.8000000000002,25-48 mo,3,2,3,8,Loyal High-Value,0.094407536,50.92342496663332
3521-HTQTV,Male,0,No,No,34,Yes,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Two year,No,Bank transfer (automatic),26.1,980.35,No,0,No,28.833823529411767,626.4000000000001,25-48 mo,3,1,2,6,At Risk,0.024279803,7.604434311389923
3744-ZBHON,Female,0,No,No,3,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,No,Electronic check,20.2,65.95,No,0,No,21.98333333333333,484.8,0-6 mo,1,1,1,3,Low-Value / Disengaged,0.1527959,37.03772517442703
3373-DIUUN,Male,0,Yes,Yes,30,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Two year,No,Mailed check,21.25,711.9,No,0,No,23.73,510.0,25-48 mo,3,1,2,6,At Risk,0.010117763,2.5800294941291213
8383-SGHJU,Female,0,No,No,33,Yes,Yes,DSL,Yes,No,No,Yes,No,No,One year,No,Electronic check,59.4,1952.8,No,0,No,59.17575757575757,1425.6,25-48 mo,3,2,3,8,Loyal High-Value,0.05128993,36.55946277379989
